id,"name","description","chebi_name","chebi_id","created_at","updated_at",creator_id,updater_id,"chebi_definition"
139,"anti atherotic",NULL,"cardiovascular drug","38070","2012-04-10 10:05:16","2015-10-27 17:48:33",NULL,NULL,"A drug used for the treatment or prevention of cardiac arrhythmias. Anti-arrhythmia drugs may affect the polarisation-repolarisation phase of the action potential, its excitability or refractoriness, or impulse conduction or membrane responsiveness within cardiac fibres."
140,"anti autistic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:34",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
141,"anti azotemic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:34",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
142,"anti bacillary",NULL,"antibacterial agent","33282","2012-04-10 10:05:16","2015-10-27 17:48:35",NULL,NULL,"A substance that kills or slows the growth of bacteria."
143,"anti bacillus",NULL,"antibacterial agent","33282","2012-04-10 10:05:16","2015-10-27 17:48:36",NULL,NULL,"A substance that kills or slows the growth of bacteria."
144,"anti backache",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:37",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
145,"anti bacterial",NULL,"antibacterial agent","33282","2012-04-10 10:05:16","2015-10-27 17:48:37",NULL,NULL,"A substance that kills or slows the growth of bacteria."
146,"anti beriberi",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:38",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
147,"antibiotic",NULL,"antibiotic","22582","2012-04-10 10:05:16","2015-10-27 17:48:39",NULL,NULL,"A substance that kills or slows the growth of microorganisms, including bacteria, viruses, fungi and protozoans."
148,"anti benign prostatic hyperplasia","A drug used to aleviate symptoms of benign prostatic hyperplasia such as urinary problems.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
149,"anti bradiquinic",NULL,NULL,NULL,"2012-04-10 10:05:16","2012-04-10 10:05:16",NULL,NULL,NULL
150,"anti bradyarrhythmic",NULL,"cardiovascular drug","38070","2012-04-10 10:05:16","2015-10-27 17:48:39",NULL,NULL,"A drug used for the treatment or prevention of cardiac arrhythmias. Anti-arrhythmia drugs may affect the polarisation-repolarisation phase of the action potential, its excitability or refractoriness, or impulse conduction or membrane responsiveness within cardiac fibres."
151,"anti bradycardic",NULL,"cardiovascular drug","38070","2012-04-10 10:05:16","2015-10-27 17:48:40",NULL,NULL,"A drug used for the treatment or prevention of cardiac arrhythmias. Anti-arrhythmia drugs may affect the polarisation-repolarisation phase of the action potential, its excitability or refractoriness, or impulse conduction or membrane responsiveness within cardiac fibres."
152,"anti bradykinetic","A drug used to stimulate motor function, for patients suffering from slowness of movement such as in the case of Parkinson's.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
153,"anti bradykinic",NULL,NULL,NULL,"2012-04-10 10:05:16","2012-04-10 10:05:16",NULL,NULL,NULL
154,"anti bronchitic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:40",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
155,"anti bronchoconstrictor",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:41",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
156,"anti brucellosic",NULL,"antimicrobial agent","33281","2012-04-10 10:05:16","2015-10-27 17:48:42",NULL,NULL,"A substance that kills or slows the growth of microorganisms, including bacteria, viruses, fungi and protozoans."
157,"anti burn","An agent that is used in the treatment of burn wounds.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:13",NULL,NULL,NULL
158,"anti calculic","An agent that acts againt gall bladder stones.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:11",NULL,NULL,NULL
159,"anti cancer",NULL,"antineoplastic agent","35610","2012-04-10 10:05:16","2015-10-27 17:48:43",NULL,NULL,"A substance that inhibits or prevents the proliferation of neoplasms."
160,"anti capillary-fragility","An agent or drug that strengthens capillay walls to prevent rupture.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:11",NULL,NULL,NULL
161,"anti carcinogenic",NULL,"antineoplastic agent","35610","2012-04-10 10:05:16","2015-10-27 17:48:45",NULL,NULL,"A substance that inhibits or prevents the proliferation of neoplasms."
162,"anti carcinomic",NULL,"antineoplastic agent","35610","2012-04-10 10:05:16","2015-10-27 17:48:46",NULL,NULL,"A substance that inhibits or prevents the proliferation of neoplasms."
163,"anti cardiospasmic",NULL,"cardiovascular drug","38070","2012-04-10 10:05:16","2015-10-27 17:48:47",NULL,NULL,"A drug used for the treatment or prevention of cardiac arrhythmias. Anti-arrhythmia drugs may affect the polarisation-repolarisation phase of the action potential, its excitability or refractoriness, or impulse conduction or membrane responsiveness within cardiac fibres."
164,"anti caries",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:47",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
165,"anti cariogenic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:48",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
166,"anti carpal-tunnel","A drug used to alleviate the sympoms of carpal-tunnel syndrome (inflammation, pain, etc), such as a shot of cortisone in the wrist.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
167,"anti cataleptic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:48",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
168,"anti cataract",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:49",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
169,"anti catarrh",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:49",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
170,"anti cellulitic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:50",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
171,"anti cephalagic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:50",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
172,"anti cerebrotic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:51",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
173,"anti cervicaldysplasic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:51",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
174,"anti CFS","An agent used to alleviate some symptoms of chronic fatigue syndrome, such as a non-steroidal anti-inflammatory agent in treatment of myalgias and arthralgias.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:16",NULL,NULL,NULL
175,"anti cheilitic","An agent used to treat cheilitis. Corticosteroids and anti-inflammatory agents ar examples.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:16",NULL,NULL,NULL
176,"anti cheilotic","An agent used to treat the cheilosis skin condition. Antifungal drugs containing hydrocortisone are an example.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:16",NULL,NULL,NULL
177,"anti chilblain","A drug that stimulates dilation of blood vessels, used in the tretment of chilblains.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
178,"anti cholecystosic","An agent that relieves symptoms, such as inflammation, for conditions affecting the gallbladder in which there are chronic inflammatory changes with hyperplasia of all the tissue elements.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:15",NULL,NULL,NULL
179,"anti choleretic","A drug that inhibits overproduction of bile in the liver.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
180,"anti cholestatic","A drug that stimulates the output of bile from the liver.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
181,"anti cholesteremic","An agent that promotes the reduction of cholesterol levels in the blood.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:14",NULL,NULL,NULL
182,"anti cholesterogenic","An agent that promotes the reduction of total circulating cholesterol.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:14",NULL,NULL,NULL
183,"anti cholinergic",NULL,"cholinergic drug","38323","2012-04-10 10:05:16","2015-10-27 17:48:52",NULL,NULL,"Any drug used for its actions on cholinergic systems. Included here are agonists and antagonists, drugs that affect the life cycle of acetylcholine, and drugs that affect the survival of cholinergic neurons."
184,"anti cholinesterase",NULL,"cholinesterase inhibitor","37733","2012-04-10 10:05:16","2015-10-27 17:48:52",NULL,NULL,"An EC 3.1.1.* (carboxylic ester hydrolase) inhibitor that interferes with the action of cholinesterase (EC 3.1.1.8)."
185,"anti chorea",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:53",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
186,"anti choreic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:53",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
187,"anti cirrhotic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:54",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
188,"anti clastogen","A drug acting to inhibit mutagenic agents that disrupt or break chromosomes.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
189,"anti claudificant",NULL,NULL,NULL,"2012-04-10 10:05:16","2012-04-10 10:05:16",NULL,NULL,NULL
190,"anti climacteric","A drug used to relieve effects of the male menopause, such as diminished sexual activity.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
191,"anti coagulant",NULL,"anticoagulant","50249","2012-04-10 10:05:16","2015-10-27 17:48:55",NULL,NULL,"An agent that prevents blood clotting."
192,"anti coccidioid","A drug used as a preventative measure for coccidiosis in chicken, to minimizes the number of infective oocytes of the Emeria species that buid up in the environment.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:10",NULL,NULL,NULL
193,"anti coeliac",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:55",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
194,"anti cold",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:56",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
195,"anti colic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:56",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
196,"anti colitic",NULL,"pharmaceutical","52217","2012-04-10 10:05:16","2015-10-27 17:48:57",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
197,"anti collagenic","An agent, or antibody, that binds collagen and prevents buildup in connective tissues. It may be used to treat heart disease.
",NULL,NULL,"2012-04-10 10:05:16","2015-11-11 02:32:16",NULL,NULL,NULL
198,"anti collegenase",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:16","2015-10-27 17:48:57",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
199,"anti colonospasmic","An agent that relieves effects of colonospasm, a disorder marked by decreased motility of the intestine.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:14",NULL,NULL,NULL
200,"anti complement","A substance that combines with a complement component and neutralizes its action by preventing its union with anantibody.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:10",NULL,NULL,NULL
201,"anti complementary","A substance possessing the power to diminish or abolish the action of a complement.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:10",NULL,NULL,NULL
202,"anti conjunctivitic",NULL,"pharmaceutical","52217","2012-04-10 10:05:17","2015-10-27 17:48:58",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
203,"anti constrictive",NULL,"pharmaceutical","52217","2012-04-10 10:05:17","2015-10-27 17:48:58",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
204,"anti convulsant",NULL,"pharmaceutical","52217","2012-04-10 10:05:17","2015-10-27 17:48:59",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
205,"anti corneitic","An agent that diminishes inflammation of the cornea.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:12",NULL,NULL,NULL
206,"anti corneotic",NULL,NULL,NULL,"2012-04-10 10:05:17","2012-04-10 10:05:17",NULL,NULL,NULL
207,"anti coronary",NULL,"pharmaceutical","52217","2012-04-10 10:05:17","2015-10-27 17:48:59",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
208,"anti corpus-luteum","An agent, or antibody, used to detect ovarian disfunction based on corpus luteum hormone levels.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:16",NULL,NULL,NULL
209,"anti Crohn's",NULL,"pharmaceutical","52217","2012-04-10 10:05:17","2015-10-27 17:49:00",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
210,"anti C-reactive-protein","An antobody agains C-reactive protein used as a marker of inflammation. There is a link between high production of C-reactive protein and risk of developing cancer.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:18",NULL,NULL,NULL
211,"anti cryptococcic","An antibody that may be used to detect cryptococcic meningitis.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:18",NULL,NULL,NULL
212,"anti CTS","An antibody against a cathepsin, proteases involved in intracellular degradation and turnover of proteins. These may be linked to tumor invasion and metastasis.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:17",NULL,NULL,NULL
213,"anti CVI","An antibiotic acting against colicin, a protein involved in E. coli immunity.
",NULL,NULL,"2012-04-10 10:05:17","2015-11-11 02:32:17",NULL,NULL,NULL
