"CustomerKey","MaritalStatus","Gender","EstimatedYearlyIncome","SentimentRating","WebActivity","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity"
11445,"S","F",70000,0,0,3,36,1,0,1,1.0,4
11446,"S","F",70000,0,0,3,36,1,0,1,1.0,4
11447,"M","F",70000,0,0,4,36,1,1,1,1.0,4
11448,"S","M",80000,0,0,3,35,1,1,1,1.0,4
11449,"M","M",80000,0,0,3,35,1,1,1,1.0,4
11450,"S","M",130000,4,5,4,34,1,1,1,0.0,5
11451,"S","M",70000,0,0,4,35,1,0,1,1.0,4
11452,"S","F",80000,0,0,3,36,1,0,1,1.0,4
11453,"S","M",80000,0,0,3,37,1,0,1,1.0,4
11454,"S","F",80000,0,0,3,36,1,0,1,1.0,4
11455,"M","M",100000,0,5,2,36,1,1,1,1.0,5
11456,"M","M",120000,5,5,4,36,1,1,1,1.0,4
11457,"M","F",90000,0,0,3,37,1,1,1,1.0,4
11458,"M","F",100000,0,5,2,37,0,1,1,1.0,5
11459,"S","F",80000,0,0,3,38,1,0,1,1.0,4
11460,"S","M",90000,0,0,3,38,1,0,1,1.0,4
11461,"S","M",90000,0,0,3,38,1,0,1,1.0,4
11462,"M","F",110000,0,5,4,38,1,1,1,1.0,5
11463,"M","F",110000,0,5,4,38,0,0,1,1.0,5
11464,"M","M",90000,0,0,4,38,1,1,1,1.0,4
11465,"M","M",90000,0,0,4,39,1,0,1,1.0,4
11466,"M","M",150000,0,5,4,39,0,1,1,1.0,5
11467,"M","M",170000,1,5,4,41,0,1,1,0.0,5
11468,"M","F",40000,1,1,0,35,1,1,3,0.1,3
11469,"S","M",10000,0,0,2,37,0,0,3,0.1,1
11470,"S","M",20000,0,0,2,37,1,0,3,0.0,1
11471,"S","F",30000,0,0,1,37,0,1,3,0.2,2
11472,"S","M",60000,3,2,2,47,1,1,1,0.5,4
11473,"S","F",20000,0,0,2,30,0,0,3,0.1,1
11474,"S","M",20000,0,0,2,30,0,1,3,0.1,1
11475,"S","M",30000,0,0,1,32,0,0,3,0.1,1
11476,"M","F",40000,1,1,0,35,0,1,3,0.1,3
11477,"S","M",30000,0,0,1,37,0,0,3,0.1,1
11478,"S","M",30000,0,0,1,37,0,0,3,0.2,1
11479,"M","M",40000,1,1,0,37,1,1,3,0.1,3
11480,"M","F",40000,1,1,0,37,1,1,3,0.1,3
11481,"M","F",40000,1,1,0,37,1,1,3,0.1,3
11482,"S","F",30000,0,0,1,38,1,0,3,0.1,1
11483,"M","M",40000,1,1,1,38,1,1,3,0.0,3
11484,"S","M",40000,2,2,0,38,1,1,3,0.0,2
11485,"M","M",40000,2,2,0,38,1,0,3,0.0,2
11486,"S","F",10000,0,0,2,39,0,1,3,0.1,1
11487,"S","F",10000,0,0,2,39,0,0,3,0.1,1
11488,"S","M",20000,0,0,2,39,1,1,3,0.1,1
11489,"S","F",20000,0,0,2,39,1,0,3,0.1,1
11490,"S","M",20000,0,0,2,39,0,0,3,0.0,1
11491,"M","M",20000,0,0,2,39,1,0,3,0.0,1
11492,"S","M",30000,0,0,1,38,1,0,3,0.2,1
11493,"S","F",40000,2,2,0,39,1,1,3,0.1,2
11494,"S","M",40000,2,2,0,40,1,1,3,0.1,2
11495,"S","M",40000,2,2,1,39,0,1,3,0.1,2
11496,"S","M",40000,2,2,2,39,1,1,3,0.0,2
11497,"S","F",40000,2,2,2,39,0,1,3,0.1,2
11498,"S","M",40000,3,3,2,36,0,1,2,0.1,2
11499,"S","M",40000,3,3,2,35,0,1,2,0.1,2
11500,"S","F",40000,0,0,0,36,0,1,2,0.0,3
11501,"S","F",40000,3,3,2,35,0,1,2,0.1,2
11502,"S","M",40000,4,4,1,35,0,1,2,0.0,2
11503,"M","M",50000,1,0,0,80,0,1,2,0.1,3
11504,"M","F",40000,1,0,1,79,0,1,2,0.0,3
11505,"S","F",60000,0,0,0,44,0,1,2,0.1,3
11506,"S","M",60000,0,0,0,44,0,0,2,0.0,3
11507,"S","F",60000,0,0,0,43,0,1,2,0.1,3
11508,"S","F",60000,0,0,0,44,0,1,2,0.1,3
11509,"M","F",30000,1,0,1,57,0,1,2,0.5,3
11510,"M","M",30000,1,0,1,57,0,1,2,0.1,3
11511,"M","M",30000,1,0,1,57,0,1,2,0.2,3
11512,"S","F",20000,3,0,2,56,1,1,2,0.1,1
11513,"S","F",20000,3,0,2,56,1,0,2,0.1,1
11514,"M","M",30000,1,0,1,56,0,1,2,0.2,2
11515,"M","F",30000,1,0,1,56,1,1,2,0.2,2
11516,"M","F",30000,1,0,1,55,1,1,2,0.2,2
11517,"M","F",40000,1,0,1,56,0,1,2,0.0,2
11518,"M","M",40000,1,0,1,55,0,1,2,0.0,2
11519,"M","M",40000,1,0,1,55,0,1,2,0.1,2
11520,"M","F",40000,1,0,1,55,0,1,2,0.0,2
11521,"M","F",40000,1,0,1,54,0,1,2,0.0,2
11522,"M","M",80000,5,0,0,54,1,1,2,0.0,3
11523,"M","M",40000,1,0,1,54,1,1,2,0.0,2
11524,"M","F",40000,1,0,1,54,0,1,2,0.1,2
11525,"M","F",40000,1,0,1,54,1,1,2,0.0,2
11526,"M","F",40000,1,0,1,54,1,1,2,0.1,2
11527,"M","F",40000,1,0,1,54,0,1,2,0.1,2
11528,"M","F",40000,1,0,1,53,1,1,2,0.1,2
11529,"M","M",40000,1,0,1,52,1,1,2,0.1,2
11530,"M","M",40000,1,0,1,53,0,1,2,0.1,2
11531,"M","F",40000,1,0,1,53,1,1,2,0.0,2
11532,"M","F",40000,1,0,1,53,0,1,2,0.1,2
11533,"M","F",40000,1,0,1,53,0,1,2,0.1,2
11534,"S","M",60000,4,0,0,51,1,1,2,0.1,3
11535,"M","M",60000,4,0,0,52,1,1,2,0.0,3
11536,"M","M",60000,4,0,0,52,1,1,2,0.1,3
11537,"M","M",60000,4,0,0,52,1,1,2,0.0,3
11538,"S","F",60000,4,0,0,51,1,0,2,0.0,3
11539,"M","M",60000,4,0,0,51,1,1,2,0.1,3
11540,"S","M",60000,4,0,0,51,1,1,2,0.1,3
11541,"S","M",60000,4,0,0,51,1,0,2,0.0,3
11542,"S","M",20000,1,1,0,42,0,0,3,0.0,1
11543,"M","F",20000,1,1,1,42,0,1,3,0.2,1
11544,"M","M",30000,1,0,0,42,0,1,3,0.1,2
11545,"M","M",30000,1,0,0,42,0,1,3,0.0,2
11546,"M","F",30000,1,1,0,42,1,1,3,0.2,2
11547,"M","F",40000,0,0,0,42,1,1,3,0.0,2
11548,"S","M",40000,0,0,0,42,1,1,3,0.0,2
11549,"M","F",40000,0,0,0,42,1,1,3,0.0,2
11550,"S","F",40000,0,0,0,42,1,1,3,0.0,2
11551,"S","M",10000,3,3,1,43,0,1,3,0.0,1
11552,"S","M",20000,1,1,1,43,0,0,3,0.1,1
11553,"M","F",20000,1,1,1,43,0,1,3,0.2,1
11554,"S","F",10000,4,0,2,84,0,1,3,0.0,1
11555,"M","F",40000,1,0,0,84,0,1,3,0.0,2
11556,"M","M",20000,1,1,1,43,0,1,3,0.2,1
11557,"S","F",30000,1,1,0,43,0,0,3,0.1,2
11558,"S","M",30000,1,1,0,43,0,0,3,0.0,2
11559,"S","M",30000,1,1,1,42,0,0,3,0.0,2
11560,"S","F",30000,1,1,1,43,0,0,3,0.1,2
11561,"S","F",10000,5,5,2,44,1,1,3,0.0,1
11562,"M","M",20000,1,1,1,44,0,1,3,0.2,1
11563,"S","M",20000,1,1,1,44,0,0,3,0.2,1
11564,"S","M",20000,1,1,2,44,1,0,3,0.0,1
11565,"S","M",20000,2,2,0,44,0,1,3,0.0,1
11566,"M","F",40000,0,0,0,43,0,1,3,0.0,2
11567,"M","F",40000,0,0,0,43,0,1,3,0.0,2
11568,"S","F",20000,2,2,0,43,1,1,3,0.0,1
11569,"M","M",30000,1,1,1,44,0,1,3,0.2,2
11570,"M","F",30000,1,1,2,44,1,1,3,0.0,3
11571,"M","M",30000,1,1,2,44,1,1,3,0.0,3
11572,"M","M",30000,1,1,2,44,1,1,3,0.0,3
11573,"S","F",20000,2,2,1,44,0,1,3,0.0,1
11574,"S","F",20000,2,2,1,45,0,1,3,0.0,1
11575,"S","M",20000,2,2,2,45,1,1,3,0.0,1
11576,"M","M",30000,1,1,2,45,1,1,3,0.0,3
11577,"M","F",30000,1,1,2,44,1,1,3,0.0,3
11578,"S","F",10000,3,2,2,45,1,1,3,0.0,1
11579,"S","M",20000,3,3,1,46,0,1,3,0.0,1
11580,"M","M",30000,1,0,1,77,0,1,3,0.2,3
11581,"M","F",40000,0,0,0,44,0,1,3,0.0,4
11582,"S","F",30000,2,2,0,47,1,1,3,0.0,2
11583,"S","F",30000,2,2,0,45,1,1,3,0.0,2
11584,"M","M",40000,1,0,0,44,0,1,3,0.0,3
11585,"M","F",40000,1,0,0,45,0,1,3,0.0,3
11586,"M","M",40000,1,0,0,44,0,1,3,0.0,3
11587,"S","M",30000,2,2,2,45,1,1,3,0.0,2
11588,"M","F",30000,2,2,2,46,1,0,3,0.0,2
11589,"M","F",40000,1,0,0,46,0,1,3,0.0,3
11590,"S","F",30000,2,2,2,46,1,1,3,0.0,2
11591,"S","F",30000,3,3,0,47,1,1,3,0.0,2
11592,"S","M",20000,0,0,1,32,1,0,3,0.2,1
11593,"S","M",20000,0,0,1,33,1,1,3,0.2,1
11594,"S","M",20000,4,4,2,30,0,1,3,0.0,1
11595,"S","M",20000,5,5,3,31,0,1,3,0.0,1
11596,"M","M",40000,1,0,0,47,0,1,3,0.0,3
11597,"S","F",30000,3,3,2,32,0,1,3,0.0,2
11598,"S","F",30000,3,3,3,32,1,1,3,0.0,2
11599,"S","F",20000,0,0,1,33,1,0,3,0.1,1
11600,"S","F",30000,0,0,1,33,0,0,3,0.2,2
11601,"S","M",30000,0,0,1,33,1,1,3,0.2,2
11602,"S","M",30000,0,0,1,33,0,0,3,0.2,2
11603,"S","M",30000,0,0,1,33,1,0,3,0.0,2
11604,"S","M",30000,0,0,1,33,1,1,3,0.2,2
11605,"S","F",20000,0,0,1,33,1,0,3,0.1,1
11606,"S","F",10000,0,0,2,35,1,0,3,0.0,1
11607,"S","M",20000,0,0,1,35,1,1,3,0.2,1
11608,"S","M",20000,0,0,1,34,0,0,3,0.5,1
11609,"S","M",30000,0,0,1,34,1,0,3,0.0,2
11610,"S","M",30000,0,0,1,35,1,0,3,0.0,2
11611,"M","M",20000,0,0,1,36,1,0,3,0.2,1
11612,"S","M",20000,0,0,2,36,1,0,3,0.0,1
11613,"S","F",30000,0,0,1,34,1,0,3,0.0,2
11614,"S","F",30000,0,0,1,35,1,0,3,0.2,2
11615,"M","M",40000,1,1,0,34,1,1,3,0.1,3
11616,"M","F",40000,1,1,0,35,1,1,3,0.1,3
11617,"S","M",60000,4,0,0,51,1,0,2,0.0,3
11618,"M","M",60000,4,0,0,51,1,1,2,0.1,3
11619,"S","F",50000,0,0,0,37,0,1,2,0.1,3
11620,"S","F",50000,0,0,0,37,0,1,2,0.0,3
11621,"S","F",50000,0,0,0,37,0,0,2,0.0,3
11622,"M","M",50000,0,0,0,36,0,1,2,0.0,3
11623,"S","F",50000,1,0,0,37,1,1,2,0.1,3
11624,"S","M",50000,1,0,0,37,1,1,2,0.1,3
11625,"M","M",50000,1,0,0,37,1,1,2,0.1,3
11626,"M","F",50000,1,0,0,37,1,1,2,0.0,3
11627,"M","M",60000,1,0,0,37,0,1,2,0.0,3
11628,"S","F",40000,1,0,0,38,1,1,2,0.1,3
11629,"S","M",40000,4,4,3,39,1,1,2,1.0,3
11630,"M","F",60000,1,0,0,38,1,1,2,0.0,3
11631,"M","M",60000,1,1,0,39,0,1,2,0.0,3
11632,"M","F",60000,1,1,0,39,0,1,2,0.1,3
11633,"M","M",40000,1,1,0,38,0,1,2,0.0,3
11634,"M","M",60000,1,0,0,38,0,1,2,0.2,3
11635,"M","M",60000,1,0,0,38,0,1,2,0.2,3
11636,"S","F",60000,1,0,0,37,0,1,2,0.2,4
11637,"M","F",70000,1,0,0,38,0,1,2,0.2,4
11638,"M","M",70000,1,0,0,38,0,1,2,0.0,4
11639,"M","F",70000,1,0,0,37,0,1,2,0.2,4
11640,"M","F",50000,1,1,0,40,0,1,2,0.2,3
11641,"M","M",50000,1,1,0,40,0,1,2,0.0,3
11642,"M","F",50000,1,1,1,39,0,1,2,0.2,3
11643,"M","F",50000,1,1,1,40,0,1,2,0.2,3
11644,"S","M",40000,2,2,0,41,0,1,2,0.2,3
11645,"S","F",40000,2,2,0,40,0,1,2,0.2,3
11646,"S","F",40000,2,2,0,41,0,1,2,0.2,3
11647,"S","M",40000,2,2,0,41,1,0,2,0.0,3
11648,"S","M",60000,1,0,0,41,0,1,2,0.2,4
11649,"M","M",60000,1,0,0,41,0,1,2,0.2,4
11650,"M","M",60000,1,0,0,41,0,1,2,0.0,4
11651,"M","F",60000,1,0,0,38,0,1,2,0.2,4
11652,"M","M",60000,1,0,0,39,0,1,2,0.0,4
11653,"S","F",60000,1,0,0,39,0,1,2,0.2,4
11654,"M","F",60000,1,0,0,39,1,1,2,0.2,4
11655,"S","F",70000,2,0,0,39,0,1,2,0.2,4
11656,"M","F",70000,3,0,0,39,0,1,2,0.2,4
11657,"M","F",70000,3,0,0,39,0,1,2,0.2,4
11658,"M","M",60000,1,0,0,41,0,1,2,0.0,4
11659,"S","M",60000,1,0,0,41,0,1,2,0.2,4
11660,"M","F",60000,1,0,0,41,0,1,2,0.2,4
11661,"S","M",60000,1,0,0,40,0,1,2,0.2,4
11662,"S","M",60000,2,0,0,40,0,1,2,0.2,4
11663,"M","M",70000,4,0,0,40,1,1,2,0.0,4
11664,"S","F",70000,4,0,0,40,1,1,2,0.2,4
11665,"M","F",70000,4,0,0,39,1,1,2,0.2,4
11666,"M","M",80000,2,0,0,39,1,1,2,0.0,4
11667,"M","M",70000,2,2,1,43,0,1,2,0.2,3
11668,"S","F",70000,2,2,1,43,0,1,2,0.2,3
11669,"S","F",70000,2,2,1,42,0,1,2,0.2,3
11670,"S","F",70000,2,2,1,42,0,1,2,0.2,3
11671,"S","F",60000,3,3,0,44,1,0,2,0.0,3
11672,"M","M",60000,3,3,1,44,0,1,2,0.2,3
11673,"S","F",60000,3,3,1,44,0,1,2,0.0,3
11674,"M","F",60000,0,0,0,44,0,1,2,0.2,4
11675,"S","M",70000,4,0,0,44,1,1,2,0.2,4
11676,"M","M",80000,0,0,0,44,0,1,2,0.0,4
11677,"S","M",60000,2,0,0,40,0,1,2,0.2,4
11678,"M","M",70000,5,0,0,41,1,1,2,0.2,4
11679,"M","M",70000,5,5,2,41,0,1,2,0.2,4
11680,"M","F",70000,5,5,2,41,0,1,2,0.0,4
11681,"M","F",70000,5,5,2,41,0,1,2,0.2,4
11682,"M","F",70000,5,5,2,41,0,0,2,0.0,4
11683,"M","M",80000,2,0,0,41,1,1,2,0.0,4
11684,"S","M",40000,0,0,1,45,0,0,2,0.2,4
11685,"M","M",40000,0,0,1,45,0,0,2,0.0,4
11686,"S","M",40000,0,0,1,45,0,0,2,0.2,4
11687,"S","M",40000,0,0,1,45,0,0,2,0.0,4
11688,"S","F",80000,3,3,2,44,1,1,2,0.2,3
11689,"M","M",80000,3,3,2,45,0,1,2,0.2,3
11690,"M","F",60000,0,0,0,45,1,1,2,0.2,4
11691,"S","F",40000,0,0,1,46,0,0,2,0.2,4
11692,"M","M",40000,0,0,1,46,0,0,2,0.0,4
11693,"S","F",50000,4,4,2,46,1,0,2,0.0,3
11694,"M","M",50000,4,4,4,46,0,1,2,1.0,3
11695,"M","M",50000,5,5,3,46,0,1,2,0.5,3
11696,"S","F",50000,5,5,3,46,1,1,2,0.5,3
11697,"M","M",50000,4,2,2,46,0,1,2,0.0,3
11698,"M","M",50000,4,2,2,45,0,1,2,0.2,3
11699,"S","M",60000,4,2,2,47,0,0,2,0.0,3
11700,"S","M",60000,4,2,2,46,0,0,2,0.0,4
11701,"M","M",60000,4,2,2,47,0,1,2,0.2,4
11702,"S","F",60000,4,2,2,46,0,1,2,0.0,4
11703,"S","F",60000,0,0,1,42,0,0,2,0.0,4
11704,"S","M",60000,0,0,1,42,0,0,2,0.2,4
11705,"S","F",60000,2,2,0,42,1,1,2,0.2,4
11706,"M","M",60000,4,2,2,47,0,1,2,0.2,4
11707,"S","F",60000,4,2,3,46,1,1,2,0.0,4
11708,"S","F",60000,4,2,3,47,1,1,2,0.2,4
11709,"S","F",60000,3,2,0,47,0,0,2,0.0,4
11710,"M","F",40000,3,2,2,48,0,1,2,0.2,3
11711,"S","M",70000,1,0,1,47,0,0,2,0.0,4
11712,"M","F",70000,1,0,1,47,0,1,2,0.2,3
11713,"M","M",70000,1,0,1,48,0,1,2,0.0,3
11714,"M","F",70000,1,0,1,47,0,1,2,0.2,3
11715,"M","F",70000,1,0,1,48,0,1,2,0.2,3
11716,"S","M",40000,4,2,2,48,0,1,2,0.2,3
11717,"M","M",60000,1,0,1,49,0,0,2,0.0,3
11718,"M","F",60000,1,0,1,48,0,1,2,0.0,3
11719,"M","M",40000,4,2,2,50,0,1,2,0.2,3
11720,"M","F",40000,4,2,2,50,0,1,2,0.2,3
11721,"M","F",40000,4,2,2,50,0,1,2,0.0,3
11722,"M","M",60000,1,0,1,50,0,1,2,0.0,3
11723,"S","M",70000,0,0,1,43,0,0,2,0.2,3
11724,"S","M",70000,0,0,1,43,0,0,2,0.2,3
11725,"S","M",70000,0,0,1,43,0,0,2,0.0,3
11726,"S","M",70000,0,0,1,43,0,0,2,0.2,3
11727,"S","M",60000,0,0,1,43,1,0,2,0.0,4
11728,"M","M",60000,1,0,1,50,0,1,2,0.2,3
11729,"M","M",60000,1,0,1,50,0,1,2,0.2,3
11730,"M","F",60000,1,0,1,50,0,1,2,0.2,3
11731,"M","F",60000,1,0,1,50,0,1,2,0.2,3
11732,"M","M",60000,1,0,1,51,0,1,2,0.2,3
11733,"M","F",60000,1,0,1,51,0,1,2,0.2,3
11734,"M","M",60000,1,0,1,51,0,0,2,0.0,3
11735,"M","F",60000,1,0,1,51,0,1,2,0.0,3
11736,"M","M",60000,1,0,1,51,0,0,2,0.0,3
11737,"M","F",60000,4,3,0,51,0,1,2,0.2,4
11738,"M","M",60000,4,3,0,51,0,1,2,0.2,4
11739,"M","M",70000,2,0,1,51,1,1,2,0.0,4
11740,"M","F",70000,5,5,3,51,0,0,2,1.0,4
11741,"M","F",80000,4,0,0,51,1,1,2,0.0,4
11742,"S","M",60000,3,2,1,51,1,0,2,0.0,4
11743,"M","M",60000,1,0,1,52,1,1,2,0.0,4
11744,"M","F",60000,1,0,1,52,0,1,2,0.2,4
11745,"M","F",60000,1,0,1,52,1,1,2,0.0,4
11746,"S","M",60000,1,0,1,51,0,1,2,0.2,4
11747,"M","F",70000,5,4,1,52,0,1,2,0.2,4
11748,"M","M",70000,5,4,1,52,0,1,2,0.0,4
11749,"M","M",80000,4,4,1,41,0,0,1,0.0,5
11750,"M","F",60000,2,2,1,42,1,1,1,0.0,4
11751,"M","F",80000,4,4,1,40,1,1,1,0.0,5
11752,"M","F",80000,4,4,1,40,0,1,1,0.0,5
11753,"M","F",80000,4,4,1,40,0,1,1,0.0,5
11754,"M","F",90000,2,0,0,40,1,1,1,0.0,4
11755,"M","M",60000,2,2,1,42,0,1,1,0.2,4
11756,"S","F",60000,2,2,1,42,1,0,1,0.0,4
11757,"M","M",70000,5,5,3,42,0,1,1,1.0,4
11758,"M","M",70000,5,5,3,41,0,1,1,1.0,4
11759,"M","F",110000,1,0,1,40,1,0,1,0.0,5
11760,"M","F",70000,5,5,4,42,0,1,1,1.0,4
11761,"S","M",70000,5,5,4,43,1,1,1,1.0,4
11762,"M","M",70000,5,5,4,43,1,1,1,1.0,4
11763,"M","M",80000,5,5,2,43,0,1,1,0.0,5
11764,"S","F",80000,5,5,3,43,1,1,1,0.0,5
11765,"M","M",80000,5,5,3,44,1,1,1,0.0,4
11766,"S","F",90000,0,0,0,44,1,0,1,0.2,4
11767,"S","F",90000,0,0,0,44,1,0,1,0.2,4
11768,"M","M",90000,2,0,0,44,1,1,1,0.1,4
11769,"S","F",50000,0,0,0,37,0,1,2,0.0,3
11770,"S","M",50000,0,0,0,37,0,0,2,0.1,3
11771,"S","M",50000,0,0,0,37,0,0,2,0.1,3
11772,"M","M",50000,1,0,0,37,1,1,2,0.1,3
11773,"S","M",50000,1,0,0,37,1,1,2,0.1,3
11774,"M","F",50000,1,0,0,37,1,1,2,0.0,3
11775,"S","F",50000,1,0,0,37,1,1,2,0.0,3
11776,"M","M",50000,1,0,0,37,1,1,2,0.1,3
11777,"S","F",40000,1,0,0,38,1,1,2,0.0,3
11778,"S","F",60000,1,0,0,39,1,1,2,0.0,3
11779,"S","F",60000,1,0,0,39,1,1,2,0.1,3
11780,"S","F",60000,1,0,0,38,1,1,2,0.0,3
11781,"M","M",60000,1,1,0,39,0,1,2,0.0,3
11782,"M","F",60000,1,1,0,39,0,1,2,0.0,3
11783,"M","F",60000,1,1,0,38,0,1,2,0.0,3
11784,"M","M",40000,1,1,0,37,0,1,2,0.0,3
11785,"M","M",40000,1,1,0,38,0,1,2,0.0,3
11786,"S","M",60000,1,0,0,38,0,1,2,0.2,3
11787,"M","M",60000,1,0,0,38,0,1,2,0.2,3
11788,"S","F",70000,1,0,0,38,0,1,2,0.2,4
11789,"M","F",50000,1,1,0,40,0,1,2,0.2,3
11790,"M","M",50000,1,1,0,40,0,1,2,0.2,3
11791,"M","M",60000,1,0,0,40,0,1,2,0.0,4
11792,"M","F",40000,1,1,1,41,0,1,2,0.0,3
11793,"M","M",40000,1,1,1,41,0,1,2,0.2,3
11794,"S","F",40000,2,2,0,40,0,1,2,0.2,3
11795,"S","F",40000,2,2,0,41,0,1,2,0.2,3
11796,"S","F",40000,2,2,0,41,1,0,2,0.0,3
11797,"S","M",40000,2,2,0,41,1,1,2,0.2,3
11798,"M","M",40000,2,2,0,41,1,1,2,0.2,3
11799,"M","M",40000,2,2,0,41,1,1,2,0.0,3
11800,"M","F",60000,1,0,0,40,0,1,2,0.2,4
11801,"M","M",60000,1,0,0,41,0,1,2,0.2,4
11802,"M","F",60000,1,0,0,39,0,1,2,0.0,4
11803,"S","F",60000,1,0,0,39,0,1,2,0.2,4
11804,"M","F",60000,1,0,0,39,0,1,2,0.0,4
11805,"M","M",70000,2,0,0,39,0,1,2,0.0,4
11806,"M","F",70000,2,0,0,39,0,1,2,0.0,4
11807,"M","M",70000,3,0,0,39,0,1,2,0.2,4
11808,"M","M",60000,1,0,0,41,0,1,2,0.2,4
11809,"M","M",60000,2,2,0,42,1,1,2,0.0,3
11810,"S","M",40000,0,0,1,43,1,0,2,0.2,4
11811,"S","F",40000,0,0,1,43,1,1,2,0.2,4
11812,"M","M",40000,0,0,1,43,1,0,2,0.0,4
11813,"M","F",40000,0,0,1,42,1,0,2,0.0,4
11814,"M","M",60000,2,0,0,40,0,1,2,0.0,4
11815,"M","F",70000,3,0,0,40,1,1,2,0.0,4
11816,"M","M",70000,4,0,0,39,1,1,2,0.2,4
11817,"S","F",70000,4,0,0,39,1,1,2,0.2,4
11818,"M","M",70000,4,0,0,40,1,1,2,0.2,4
11819,"M","M",70000,2,2,1,43,0,1,2,0.0,3
11820,"M","F",60000,0,0,0,44,0,1,2,0.0,4
11821,"M","M",60000,0,0,0,44,0,1,2,0.2,4
11822,"M","F",60000,0,0,0,44,0,1,2,0.2,4
11823,"M","F",70000,0,0,0,43,0,1,2,0.2,4
11824,"M","F",70000,4,0,0,44,0,1,2,0.2,4
11825,"S","F",70000,5,0,0,44,1,1,2,0.2,4
11826,"M","F",70000,5,0,0,44,1,1,2,0.0,4
11827,"M","F",60000,2,0,0,41,0,1,2,0.2,4
11828,"M","F",70000,5,5,2,41,0,1,2,0.0,4
11829,"M","F",70000,5,5,2,40,0,1,2,0.0,4
11830,"M","F",80000,3,0,0,41,1,1,2,0.0,4
11831,"M","M",80000,3,0,0,40,1,1,2,0.0,4
11832,"S","F",40000,0,0,1,45,0,0,2,0.2,4
11833,"M","M",80000,3,3,1,45,0,1,2,0.2,3
11834,"S","M",80000,3,3,1,44,1,0,2,0.0,3
11835,"S","M",80000,3,3,2,45,1,1,2,0.2,3
11836,"M","M",80000,3,3,2,45,0,1,2,0.0,3
11837,"S","F",80000,3,3,2,45,1,1,2,0.2,3
11838,"S","M",80000,3,3,2,45,0,0,2,0.0,3
11839,"S","M",60000,0,0,1,45,1,1,2,0.2,4
11840,"M","M",60000,0,0,1,45,0,1,2,0.2,4
11841,"M","M",40000,0,0,1,46,0,0,2,0.0,4
11842,"S","M",50000,4,4,3,46,0,1,2,1.0,3
11843,"S","F",50000,4,4,3,45,0,0,2,1.0,3
11844,"S","F",50000,4,4,3,46,0,1,2,1.0,3
11845,"S","F",30000,2,0,2,86,0,0,2,0.0,3
11846,"S","F",50000,4,2,2,46,0,1,2,0.2,3
11847,"S","F",50000,4,2,2,45,0,0,2,0.0,3
11848,"M","M",50000,4,2,2,46,0,1,2,0.2,3
11849,"S","F",50000,4,2,2,46,0,1,2,0.2,3
11850,"S","F",50000,4,2,2,46,0,1,2,0.2,3
11851,"S","F",60000,4,2,2,47,0,1,2,0.2,4
11852,"S","M",60000,4,2,2,46,0,0,2,0.0,4
11853,"S","F",60000,0,0,1,41,0,1,2,0.2,4
11854,"S","M",60000,2,2,0,42,1,0,2,0.0,4
11855,"M","M",60000,4,2,4,47,0,1,2,0.2,4
11856,"M","M",60000,3,2,0,47,0,1,2,0.0,4
11857,"S","F",60000,3,2,0,47,0,0,2,0.0,4
11858,"M","M",40000,3,2,2,47,0,1,2,0.2,3
11859,"M","M",70000,1,0,1,48,0,1,2,0.2,3
11860,"M","F",70000,1,0,1,48,0,1,2,0.2,3
11861,"M","F",70000,1,0,1,48,0,1,2,0.0,3
11862,"S","F",40000,4,2,2,49,0,1,2,0.2,3
11863,"M","F",60000,1,0,1,49,0,1,2,0.2,3
11864,"M","F",60000,1,0,1,49,0,1,2,0.2,3
11865,"M","F",60000,1,0,1,49,0,1,2,0.2,3
11866,"M","M",60000,1,0,1,49,0,0,2,0.0,3
11867,"M","M",40000,4,2,2,50,0,1,2,0.2,3
11868,"S","F",70000,0,0,1,43,0,1,2,0.2,3
11869,"S","F",70000,0,0,1,42,0,0,2,0.0,3
11870,"S","F",70000,0,0,1,43,0,0,2,0.0,3
11871,"S","M",70000,0,0,1,43,0,0,2,0.2,3
11872,"S","F",60000,0,0,1,43,1,0,2,0.0,4
11873,"M","M",60000,0,0,1,43,1,0,2,0.0,4
11874,"S","M",60000,0,0,1,43,0,0,2,0.2,4
11875,"M","M",60000,1,0,1,50,0,0,2,0.0,3
11876,"M","F",60000,1,0,1,49,0,1,2,0.2,3
11877,"M","F",60000,1,0,1,50,0,1,2,0.2,3
11878,"M","F",60000,1,0,1,50,0,1,2,0.2,3
11879,"M","M",60000,1,0,1,50,0,1,2,0.2,3
11880,"M","F",60000,1,0,1,51,0,1,2,0.0,3
11881,"M","M",60000,4,3,0,51,0,1,2,0.2,4
11882,"M","M",60000,4,3,0,51,0,1,2,0.0,4
11883,"M","F",70000,5,5,3,51,0,1,2,1.0,4
11884,"M","F",80000,5,0,0,51,0,1,2,0.0,4
11885,"M","M",80000,2,0,0,51,1,1,2,0.0,4
11886,"M","F",60000,3,2,1,52,1,1,2,0.0,4
11887,"M","M",60000,1,0,1,52,0,1,2,0.2,4
11888,"M","M",60000,1,0,1,51,1,1,2,0.0,4
11889,"S","M",60000,1,0,1,52,0,1,2,0.2,4
11890,"M","F",70000,5,4,1,51,0,1,2,0.0,4
11891,"M","F",70000,5,4,2,52,0,1,2,0.0,4
11892,"M","M",90000,1,0,0,41,1,1,1,0.0,5
