,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5919639\sections\2_back\0_ref-list\13_ref.xml," 13    Román  ,     Chiappetta  A  ,     Bruno  L  ,     Bitonti  MB  .    Contribution of the different omega-3 fatty acid desaturase methylation and chromatin patterning genes to the cold response in soybean .    J Exp Bot .    2012 ;   63 :    695 –   709 .   22058406  ",['Contribution'],1,['Contribution of the different omega-3 fatty acid desaturase methylation and chromatin patterning genes to the cold response in soybean .'],[[]],[[]],[[]],[[]],[['Contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5919639\sections\2_back\0_ref-list\1_ref.xml," 1    Hernández  ML  ,     Sicardo  MD  ,     Martínez-Rivas  JM  .    Differential Contribution of Endoplasmic Reticulum and Chloroplast ω-3 Fatty Acid Desaturase Genes to the Linolenic Acid Content of Olive (    Olea europaea ) Fruit   .    Plant Cell Physiol .    2016 ;   57 :    138 –   151 .    doi:     10.1093/pcp/pcv159   26514651  ",['Contribution'],1,['Differential Contribution of Endoplasmic Reticulum and Chloroplast ω-3 Fatty Acid Desaturase Genes to the Linolenic Acid Content of Olive (    Olea europaea )'],[[]],[[]],[[]],[[]],[['Contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5919639\sections\2_back\0_ref-list\31_ref.xml," 31    Lagunas  B  ,     Román  Á  ,     Andreu  V  ,     Picorel  R  ,     Alfonso  M  .    A temporal regulatory mechanism controls the different contribution of endoplasmic reticulum and plastidial ω-3 desaturases to trienoic fatty acid content during leaf development in soybean (    Glycine max cv Volania )   .    Phytochemistry .    2013 ;   95 :    158 –   167 .    doi:     10.1016/j.phytochem.2013.07.012   23928132  ",['contribution'],1,['A temporal regulatory mechanism controls the different contribution of endoplasmic reticulum and plastidial ω-3 desaturases to trienoic fatty acid content during leaf development in soybean (    Glycine max cv Volania )   .'],[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5920425\sections\2_back\4_ref-list\30_ref.xml, 30.     Orsavova  J.    Misurcova  L.    Ambrozova  J.    Vicha  R.    Mlcek  J.    Fatty Acids Composition of Vegetable Oils and Its Contribution to Dietary Energy Intake and Dependence of Cardiovascular Mortality on Dietary Intake of Fatty Acids  Int. J. Mol. Sci.  2015  16  12871  12890  10.3390/ijms160612871  26057750  ,['Contribution'],1,['Vicha  R.    Mlcek  J.    Fatty Acids Composition of Vegetable Oils and Its Contribution to Dietary Energy Intake and Dependence of Cardiovascular Mortality on Dietary Intake of Fatty Acids'],[[J.    Fatty Acids Composition of Vegetable Oils and Its Contribution to Dietary Energy Intake and Dependence of Cardiovascular Mortality on Dietary Intake of Fatty Acids]],[['ORG']],[[20]],[[189]],[['Contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5923693\sections\1_body\4_5__palm_oil_and_saturated\2_5_2__six_months–two_years\1_p.xml,"Weaning is an important dietary change: the caloric contribution of lipids decreases from 50 to 35–40% at 24 months owing to a progressive increase in the amount of carbohydrates, which will continue into adulthood [  27 ]. To date, there is no evidence of any link between dietary fat consumption before 2 years of age and later health conditions, particularly for non-transmissible chronic pathologies such as diabetes, metabolic syndrome or cardiovascular disease [  28 ]. It is difficult, however, to determine the specific metabolic effects of a particular fatty acid and how much it influences the lipid profile in subsequent life phases. It is still difficult to understand the roles of various factors (i.e., gender, degree of excessive weight, distribution of body fat, level of motor activity, composition of macronutrients in the diet) on the optimal dietary lipid profile [  29 ]. ",['contribution'],1,"['Weaning is an important dietary change: the caloric contribution of lipids decreases from 50 to 35–40% at 24 months owing to a progressive increase in the amount of carbohydrates, which will continue into adulthood [  27 ].']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5925846\sections\2_back\1_ack.xml," Acknowledgements  Not applicable.   Funding  This article has been prepared from the master’s thesis of Hasan Huseyin IPCAK supported by TUBITAK “2210-C Domestic Graduate Scholarship Programme for Priority Areas” and EGETAV company in Izmir/Turkey. He is also thankful to TUBITAK for financial support during my thesis period. Besides, the authors gratefully acknowledge financial support from Faculty Member Training Program (ÖYP).    Availability of data and materials  Authors approved the data and materials availability.  ","['financial support', 'authors gratefully acknowledge', 'financial support']",3,"['He is also thankful to TUBITAK for financial support during my thesis period.', 'Besides, the authors gratefully acknowledge financial support from Faculty Member Training Program (ÖYP).']","[[], []]","[[], []]","[[], []]","[[], []]","[['financial support'], ['authors gratefully acknowledge', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5933010\sections\2_back\0_ack.xml, Acknowledgments  The authors extend their appreciation to the Deanship of Scientific Research at King Khalid University for funding this work through General Research Project under grant number (G.R.P-267-38). ,['authors extend'],1,['The authors extend their appreciation to the Deanship of Scientific Research at King Khalid University for funding this work through General Research Project under grant number (G.R.P-267-38).'],"[[King Khalid University, General Research Project]]","[['ORG', 'ORG']]","[[80, 133]]","[[102, 157]]",[['authors extend']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5933022\sections\2_back\2_ref-list\26_ref.xml, 27     Richard  C.    Tillé-Salmon  B.    Mofid  Y.    Contribution to interplay between a delamination test and a sensory analysis of mid-range lipsticks   International Journal of Cosmetic Science   2016  38  1  100  108  2-s2.0-84954389359  10.1111/ics.12242  26010691  ,['Contribution'],1,['27     Richard  C.    Tillé-Salmon  B.    Mofid  Y.    Contribution to interplay between a delamination test and a sensory analysis of mid-range lipsticks   International Journal of Cosmetic Science   2016  38  1  100  108  2-s2.0-84954389359  10.1111/ics.12242  26010691'],[[International Journal of Cosmetic Science]],[['ORG']],[[157]],[[198]],[['Contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5937097\sections\2_back\0_ack.xml," Acknowledgments  The authors thank the Cearense Foundation of Research Support (FUNCAP) and the National Council for Scientific and Technological Development (CNPq) for financial support for research, the Microbiology and Molecular Biology Laboratory and the Research Laboratory Natural Products. ","['authors thank', 'Research Support', 'financial support']",3,"['The authors thank the Cearense Foundation of Research Support (FUNCAP) and the National Council for Scientific and Technological Development (CNPq) for financial support for research, the Microbiology and Molecular Biology Laboratory and the Research Laboratory Natural Products.']","[[the Cearense Foundation of Research Support, FUNCAP, the National Council for Scientific and Technological Development, the Microbiology and Molecular Biology Laboratory, the Research Laboratory Natural Products]]","[['ORG', 'ORG', 'ORG', 'ORG', 'ORG']]","[[18, 63, 75, 184, 238]]","[[61, 69, 140, 233, 278]]","[['authors thank', 'Research Support', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5937106\sections\2_back\0_ack.xml, Acknowledgment  We are grateful to Dr.V. Mozaffarian (Research Institute of Forests and Rangelands. Tehran) for assistance in botanical identification ,['grateful'],1,['We are grateful to Dr.V. Mozaffarian (Research Institute of Forests and Rangelands.'],[[Research Institute of Forests]],[['ORG']],[[38]],[[67]],[['grateful']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5938542\sections\1_body\5_acknowledgements\1_p.xml,"The authors are grateful to Higher Education Commission Islamabad, Pakistan, for providing grant to conduct this research and Dr. B.B. Aggarwal for providing facilities to carry out this research work in his Cytokine Research Laboratory, Department of Experimental Therapeutics, MD Anderson Cancer Center, Houston, TX, USA. ","['grateful', 'for providing', 'for providing', 'providing facilities']",4,"['The authors are grateful to Higher Education Commission Islamabad, Pakistan, for providing grant to conduct this research and Dr. B.B. Aggarwal for providing facilities to carry out this research work in his Cytokine Research Laboratory, Department of Experimental Therapeutics, MD Anderson Cancer Center, Houston, TX, USA.']","[[Higher Education Commission Islamabad, Pakistan, Cytokine Research Laboratory, Department of Experimental Therapeutics, Houston, TX, USA]]","[['ORG', 'GPE', 'ORG', 'ORG', 'GPE', 'ORG', 'GPE']]","[[28, 67, 208, 238, 306, 315, 319]]","[[65, 75, 236, 277, 313, 317, 322]]","[['grateful', 'for providing', 'for providing', 'providing facilities']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5940754\sections\1_body\3_discussion\3_p.xml,"In the present investigation, the   S .   guianensis  essential oil exhibited insecticidal toxicity towards the   A .   gemmatalis  and the   S .   frugiperda  (including a strain that is resistant to Cry1A.105 and Cry2Ab   Bt  toxins). Such activity is suggestive of their potential as insect pest control agents, although their potency is lower than that of the oxadiazine indoxacarb. However, the essential oil activity may well be enhanced with the use of adjuvants and with oral exposure in addition to contact, as demonstrated in our feeding bioassays. The activity of   S .   guianensis  essential oil was also previously reported for other pest species including the wax moths   G .   mellonella  and   A .   grisella   26  , the mosquitoes   A .   aegypti  and   C .   quinquefasciatus   24   and the cattle tick   R .   microplus   25  . These previous investigations have attributed the   S .   guianensis  essential oil toxicity to the actions of the oil’s major components (i.e., β-myrcene and 2-undecanone). Indeed, both β-myrcene   24 ,   47 –   49   and 2-undecanone   50 –   54   have been previously reported to produce toxic effects across several insect and mite species. However, as some previous investigations suggest that substantial differences on the biological activities of the essential oils derived from subtle differences in oil components   18 ,   46  , the precise contribution of each   S .   guianensis  essential oil component for the insecticidal activities reported here still needs further toxicological investigation.",['contribution'],1,"['However, as some previous investigations suggest that substantial differences on the biological activities of the essential oils derived from subtle differences in oil components   18 ,   46  , the precise contribution of each   S .']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5945564\sections\2_back\1_ack.xml," Authors’ contributions  PLBF participated in the collection and preparation the plants to the herbaria, run the laboratory work, analyzed the data and contributed to the drafted paper. RCS helped with lab work. JKRS guided the lab work and data analysis. CS identified the plants and managed their introduction in herbaria. RHVM helped with lab work and data analysis. JGSM proposed the work plan, guided the laboratory work and drafted the manuscript. All authors read and approved the final manuscript.   Acknowledgements  The authors would like to thank CAPES, a Brazilian Government’s research funding agency, for its financial support.    Competing interests  The authors declare that they have no competing interests.    Ethics approval and consent to participate  Not applicable.    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ",['financial support'],1,"['The authors would like to thank CAPES, a Brazilian Government’s research funding agency, for its financial support.']",[[]],[[]],[[]],[[]],[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5947909\sections\2_back\0_ack.xml, Mr. Naveed Ahmad is very grateful to National Institute of Lasers and Optronics (NILOP) Islamabad for providing the necessary research facilities. ,"['grateful', 'for providing']",2,['Mr. Naveed Ahmad is very grateful to National Institute of Lasers and Optronics (NILOP) Islamabad for providing the necessary research facilities.'],"[[National Institute of Lasers, NILOP, Islamabad]]","[['ORG', 'ORG', 'GPE']]","[[37, 81, 88]]","[[65, 86, 97]]","[['grateful', 'for providing']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5952513\sections\2_back\0_ack.xml, Authors’ contributions  LZ designed the study and participated in the manuscript drafting. QH and WXW were responsible for laboratory examinations and data analyses. All authors read and approved the final manuscript.   Acknowledgements  The authors are grateful for financially supported by the National Natural Science Foundation of China (20676041).    Competing interests  The authors declare that they have no competing interests.    Availability of data and materials  All data and material were available in this study.    Consent for publication  The study was agreed to be published in this journal.    Ethics approval and consent to participate  No applicable.    Funding  The study was financially supported by the National Natural Science Foundation of China (20676041).    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ,['grateful'],1,['The authors are grateful for financially supported by the National Natural Science Foundation of China (20676041).'],[[the National Natural Science Foundation of China]],[['ORG']],[[54]],[[102]],[['grateful']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5956054\sections\2_back\1_ack.xml," Acknowledgements  The authors thank Luke’s laboratory technical staff for their assistance. We are also grateful for funding from the Strategic Research Program (SRC) Academy of Finland (grant number 293045, Novel protein Sources of Food Security). ","['authors thank', 'grateful']",2,"['The authors thank Luke’s laboratory technical staff for their assistance.', 'We are also grateful for funding from the Strategic Research Program (SRC) Academy of Finland (grant number 293045, Novel protein Sources of Food Security).']","[[], [the Strategic Research Program, Academy of Finland, Novel, Sources of Food Security]]","[[], ['ORG', 'ORG', 'ORG', 'ORG']]","[[], [38, 75, 116, 130]]","[[], [68, 93, 121, 154]]","[['authors thank'], ['grateful']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5957362\sections\1_body\3_discussion\5_p.xml,"Thus, the results showed the high potential of the PG essential oil against RRV, as it has low cytotoxicity (CC  50  > 1000 μg.mL  -1 ) and displays noteworthy inhibitory effects when present prior, during or after infection. The CC essential oil, which presented the highest cytotoxicity (CC  50  = 49.5 ± 20.5 μg.mL  -1 ), exhibited a moderate antiviral activity when introduced prior or during the viral absorption. In contrast, there was no evidence for an inhibitory effect from the VZ essential oil. The contribution of the major components of essential oils to their antiviral properties has been claimed in the case of HSV-1 [  43 –  45 ]. PG and CC essential oils are monoterpene-rich essential oils in contrast to the non-active VZ essential oil that is mainly constituted by sesquiterpenes. Thus, we propose that antiviral capacity is related to the monoterpene composition, and the actual molecular components deserve to be characterized and explored further.",['contribution'],1,['The contribution of the major components of essential oils to their antiviral properties has been claimed in the case of HSV-1 [  43 –  45 ].'],[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5958151\sections\2_back\0_ack.xml, Acknowledgements  The authors would like to thank anonymous reviewers for valuable comments. ,['valuable comments'],1,['The authors would like to thank anonymous reviewers for valuable comments.'],[[]],[[]],[[]],[[]],[['valuable comments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5958191\sections\1_body\8_author_contributions\1_p.xml,"All authors listed have made a substantial, direct, and intellectual contribution to the work, and approved it for publication.",['contribution'],1,"['All authors listed have made a substantial, direct, and intellectual contribution to the work, and approved it for publication.']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5963643\sections\2_back\0_ack.xml, Acknowledgments  The authors wish to thanks Akdeniz University Scientific Research Projects Unit (2008.01.0105.011) for financial support of this work. ,['financial support'],1,['The authors wish to thanks Akdeniz University Scientific Research Projects Unit (2008.01.0105.011) for financial support of this work.'],[[Akdeniz University Scientific Research Projects Unit]],[['ORG']],[[27]],[[79]],[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5964621\sections\1_body\0_1__introduction\1_p.xml,"Pain comes in many forms: acute, chronic, visceral, inflammatory, or neuropathic [  1 ,   2 ]. It is not simply a result of tissue damage but also reflects the influence of many psychological variables such as attention, anxiety, stress [  3 ], suggestion, or previous experiences and may have a significant genetic contribution [  4 ]. Pain accompanies most pathologies present in current medical practice, and 25% percent of Americans, for example, experience pain on a daily basis. Having the numbers on its side, pain became a global public health problem and a leading cause of disability all over the world [  5 ].",['contribution'],1,"['It is not simply a result of tissue damage but also reflects the influence of many psychological variables such as attention, anxiety, stress [  3 ], suggestion, or previous experiences and may have a significant genetic contribution [  4 ].']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5964621\sections\1_body\0_1__introduction\4_p.xml,"The exploration for new analgesic combinations from the enormous arrays of medicinal plant resources is growing. This is because such information holds guarantees for the finding of new therapeutic agents capable of inhibiting, decreasing, or relieving pain [  16 –  28 ]. Plants characterize a vast natural supply of appreciated compounds that might achieve primary importance for the expansion of novel drugs [  29 ]. The survey of the effectiveness of plant-based remedies used in the folk medicine has given great reflections because they are cheap and have reduced side effects.",['appreciated'],1,['Plants characterize a vast natural supply of appreciated compounds that might achieve primary importance for the expansion of novel drugs [  29 ].'],[[]],[[]],[[]],[[]],[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5964621\sections\1_body\4_5__in_vivo_evaluation_of_\14_p.xml,"Other studies [  349 ] have also revealed that the extract of   L. officinalis  leaves might inhibit the formalin-induced chronic pain, abdomen writhing, and carrageenan-evoked edema. High doses of the essential oils and polyphenolic fraction of   L. officinalis  have similar effects by blocking acetic acid evoked pain [  353 ]. This pharmacological activity could be derived from the contribution of various active principles composing the whole oil such as linalool, myrcene, and 1–8 cineole, previously proved to possess antinociceptive proprieties [  387 –  389 ]. However, administration of the essential oil with naloxone, atropine, and mecamylamine could eliminate the analgesic effect of the extract, which indicates that the analgesic activity of the extract is dependent on cholinergic and opioid systems [  349 ].",['contribution'],1,"['This pharmacological activity could be derived from the contribution of various active principles composing the whole oil such as linalool, myrcene, and 1–8 cineole, previously proved to possess antinociceptive proprieties [  387 –  389 ].']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5977410\sections\2_back\1_ack.xml, Acknowledgment  The authors would like to thank the    Ministry of Higher Education and Scientific Research of Algeria  for the offer of scholarship to the postgraduate (M. Khiari) and also the    University Malaysia Sabah of Malaysia  for providing the necessary facilities.  ,"['for providing', 'necessary facilities']",2,['The authors would like to thank the    Ministry of Higher Education and Scientific Research of Algeria  for the offer of scholarship to the postgraduate (M. Khiari) and also the    University Malaysia Sabah of Malaysia  for providing the necessary facilities.'],"[[the    Ministry of Higher Education and, Scientific Research, Algeria, Malaysia]]","[['ORG', 'ORG', 'GPE', 'GPE']]","[[32, 72, 95, 210]]","[[71, 91, 102, 218]]","[['for providing', 'necessary facilities']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5977410\sections\2_back\0_ref-list\11_ref.xml, 11     Halliwell  B.    Oxidative stress in cell culture: an under-appreciated problem?  FEBS Lett.  540  2003  3  6  12681474  ,['appreciated'],1,['B.    Oxidative stress in cell culture: an under-appreciated problem?'],"[[B.    , Oxidative]]","[['ORG', 'ORG']]","[[0, 6]]","[[6, 15]]",[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5978029\sections\2_back\1_notes.xml," Author Contributions  D.P. conceived and designed the experiments; S.L.I., F.B. and C.C. performed the in vitro experiments; D.P., S.L.I. and F.B. analyzed the in vitro data; A.G. and R.G. performed the FTIR experiments; M.S.M.-H. and G.P. performed the SEM experiments; D.P., M.S.M.-H and S.L.I, analyzed the SEM data; D.P., A.G. and R.G. analyzed the FTIR data; G.P. and C.C. contributed to the financial support for the article processing charge; D.P. wrote the paper; all authors have read the final and revised version of the manuscript.  ",['financial support'],1,"['Author Contributions  D.P. conceived and designed the experiments; S.L.I., F.B. and C.C. performed the in vitro experiments; D.P., S.L.I. and F.B. analyzed the in vitro data; A.G. and R.G. performed the FTIR experiments; M.S.M.-H. and G.P. performed the SEM experiments; D.P., M.S.M.-H and S.L.I, analyzed the SEM data; D.P., A.G. and R.G. analyzed the FTIR data; G.P. and C.C. contributed to the financial support for the article processing charge; D.P. wrote the paper; all authors have read the final and revised version of the manuscript.']","[[S.L.I., F.B., C.C., S.L.I., F.B., A.G., R.G., FTIR, M.S.M.-H., SEM, M.S.M.-H, SEM, D.P., A.G., R.G., G.P., C.C.]]","[['ORG', 'GPE', 'ORG', 'ORG', 'ORG', 'GPE', 'GPE', 'ORG', 'ORG', 'ORG', 'GPE', 'ORG', 'GPE', 'GPE', 'GPE', 'ORG', 'ORG']]","[[67, 75, 84, 131, 142, 175, 184, 203, 221, 254, 277, 310, 320, 326, 335, 364, 373]]","[[73, 79, 88, 137, 146, 179, 188, 207, 230, 257, 285, 313, 324, 330, 339, 368, 377]]",[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5985564\sections\2_back\2_ack.xml," Authors’ contributions  MP performed the preliminary investigations, adapted the fluorescence-microscopy technique, designed the experiment and analyzed the data. AB performed the fluorescence-microscopic works, including sample preparation, staining and image processing, and was a major contributor in writing the manuscript. AN and AK assisted the work and the interpretation of the Fourier-transform infrared (FTIR) imaging and co-wrote the sections, which included the FTIR. HS and HH enabled the investigation in their working groups. All authors read and approved the final manuscript.   Acknowledgements  Special thanks to Dr. Elisabeth Seigner, Dr. Martin Müller and Stefanie Gellan of the Research Groups IPZ5c, IPZ1a and IPZ4a at the Bavarian State Research Center for Agriculture (LfL) for supply, guidance and assistance in the fluorescence-microscopy, to Dr. Dieter Treutter† and Ina Tittel of the Technical University of Munich, TUM School of Life Sciences Weihenstephan, department of fruit science for supply, guidance and assistance in the histological techniques and light-microscopy.    Competing interests  The authors declare that they have no competing interests.    Availability of data and materials  The datasets used and/or analysed during the current study are available from the corresponding author on reasonable request.    Consent for publication  Not applicable.    Ethics approval and consent to participate  Not applicable.    Funding  The valerian breeding project is part of the Demonstration Project Medicinal Plants (KAMEL) and is being supported by Fachagentur Nachwachsende Rohstoffe e.V. (FNR) on behalf of the German Federal Ministry of Food and Agriculture based on a decision of the German Bundestag.    Publisher’s Note  Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.  ",['Special thanks'],1,"['Acknowledgements  Special thanks to Dr. Elisabeth Seigner, Dr. Martin Müller and Stefanie Gellan of the Research Groups IPZ5c, IPZ1a and IPZ4a at the Bavarian State Research Center for Agriculture (LfL) for supply, guidance and assistance in the fluorescence-microscopy, to Dr. Dieter Treutter† and Ina Tittel of the Technical University of Munich, TUM School of Life Sciences Weihenstephan, department of fruit science for supply, guidance and assistance in the histological techniques and light-microscopy.']","[[the Research Groups, the Bavarian State Research Center for Agriculture (LfL, the Technical University of Munich, TUM School of Life Sciences Weihenstephan]]","[['ORG', 'ORG', 'ORG', 'ORG']]","[[100, 146, 313, 349]]","[[119, 201, 347, 390]]",[['Special thanks']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5993771\sections\2_back\0_ack.xml," Acknowledgments  The authors would like to express their deepest gratitude to the Faculty of Nature and Life Sciences, University of Bejaia, Algeria, for their technical support. All the authors express their sincere thanks to the staff of the Associated Laboratory in Marine and Aquaculture Ecosystems, Faculty of Nature and Life Sciences, University of Bejaia, for providing all necessary facilities to execute the research work. The authors would like to express their deepest gratitude to the Faculty of Agronomy of Setif, Algeria, for their technical support. This study was supported by internal funding. ","['technical support', 'authors express', 'sincere thanks', 'for providing', 'necessary facilities', 'technical support']",6,"['The authors would like to express their deepest gratitude to the Faculty of Nature and Life Sciences, University of Bejaia, Algeria, for their technical support.', 'All the authors express their sincere thanks to the staff of the Associated Laboratory in Marine and Aquaculture Ecosystems, Faculty of Nature and Life Sciences, University of Bejaia, for providing all necessary facilities to execute the research work.', 'The authors would like to express their deepest gratitude to the Faculty of Agronomy of Setif, Algeria, for their technical support.']","[[the Faculty of Nature and Life Sciences, University of Bejaia, Algeria], [the Associated Laboratory, Marine and Aquaculture Ecosystems, University of Bejaia], [the Faculty of Agronomy of Setif, Algeria]]","[['ORG', 'ORG', 'GPE'], ['ORG', 'ORG', 'ORG'], ['ORG', 'GPE']]","[[61, 102, 124], [61, 90, 162], [61, 95]]","[[100, 122, 131], [86, 123, 182], [93, 102]]","[['technical support'], ['authors express', 'sincere thanks', 'for providing', 'necessary facilities'], ['technical support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5997812\sections\2_back\0_ack.xml," NK was grateful to the University Grants Commission (UGC), Government of India for providing the fellowship [Grant No.: F. 2-14/2012(SA-I)] to pursue Ph.D. The authors were thankful to Director, DFRL, and Joint Director, DRDO-BU Centre for Life Sciences for their kind support and encouragement. ","['grateful', 'for providing', 'fellowship', 'kind support']",4,"['NK was grateful to the University Grants Commission (UGC), Government of India for providing the fellowship [Grant No.', 'The authors were thankful to Director, DFRL, and Joint Director, DRDO-BU Centre for Life Sciences for their kind support and encouragement.']","[[the University Grants Commission, UGC, India], [DFRL, DRDO-BU Centre for Life Sciences]]","[['ORG', 'ORG', 'GPE'], ['ORG', 'ORG']]","[[19, 53, 73], [39, 65]]","[[51, 56, 78], [43, 97]]","[['grateful', 'for providing', 'fellowship'], ['kind support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC6006875\sections\1_body\4_conclusion\4_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC6011059\sections\1_body\0_1__introduction\1_p.xml,"Argan oil extracted from the fruits of   Argania spinosa  L. (Sapotaceae) has many nutritional, cosmetic, and therapeutic properties thanks to its richness in unsaturated fatty acids (UFA) and bioactive substances such as tocopherols and phytosterols [  1 ]. The cosmetic oil is extracted by mechanical press from unroasted almonds. As for the edible oil, it is extracted by press or in the traditional way by hand kneading roasted almonds. Roasting is usually carried out on the wood fire by constantly stirring the almonds until browning. It constitutes an important step in the development of the organoleptic characteristics of the oil, in particular the typical hazelnut aroma appreciated by the consumer.",['appreciated'],1,"['It constitutes an important step in the development of the organoleptic characteristics of the oil, in particular the typical hazelnut aroma appreciated by the consumer.']",[[]],[[]],[[]],[[]],[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC6011244\sections\0_front\1_article-meta\17_funding-group.xml,    the Fundamental Research Funds for the Central Universities   2242016K40024    Sun  Guiju    ,['Funds'],1,['the Fundamental Research Funds for the Central Universities   2242016K40024    Sun'],"[[the Fundamental Research Funds for, Sun]]","[['ORG', 'ORG']]","[[0, 79]]","[[34, 82]]",[['Funds']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC6011244\sections\0_front\1_article-meta\17_UNK1_funding-group.xml,    the Fundamental Research Funds for the Central Universities   2242016K40024    Sun  Guiju    ,['Funds'],1,['the Fundamental Research Funds for the Central Universities   2242016K40024    Sun'],"[[the Fundamental Research Funds for, Sun]]","[['ORG', 'ORG']]","[[0, 79]]","[[34, 82]]",[['Funds']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC6011244\sections\2_back\2_ack.xml," The authors would like to thank the Scientific and Technological Project in Jiangsu Province, China (Contract No.BE2007407), the Fundamental Research Funds for the Central Universities (No.2242016 K40024), and the Key Research and Development projects of the Ministry of Science and Technology (No.2016YFD0400604-02) for financially supporting this research.   Funding  The study was supported by the Scientific and Technological Project in Jiangsu Province, China (Contract No.BE2007407), the Fundamental Research Funds for the Central Universities (No.2242016 K40024), and the Key Research and Development projects of the Ministry of Science and Technology (No.2016YFD0400604–02).    Availability of data and materials  The datasets used and/or analyzed during the current study are available from the corresponding author upon reasonable request.  ","['Funds', 'Funds']",2,"['The authors would like to thank the Scientific and Technological Project in Jiangsu Province, China (Contract No.BE2007407), the Fundamental Research Funds for the Central Universities (No.2242016\xa0K40024), and the Key Research and Development projects of the Ministry of Science and Technology (No.2016YFD0400604-02) for financially supporting this research.', 'The study was supported by the Scientific and Technological Project in Jiangsu Province, China (Contract No.BE2007407), the Fundamental Research Funds for the Central Universities (No.2242016\xa0K40024), and the Key Research and Development projects of the Ministry of Science and Technology (No.2016YFD0400604–02).']","[[the Scientific and Technological Project, Jiangsu Province, China, the Fundamental Research Funds for the Central Universities, No.2242016, the Key Research and Development, the Ministry of Science and Technology], [the Scientific and Technological Project, Jiangsu Province, China, the Fundamental Research Funds for the Central Universities, No.2242016, the Key Research and Development, the Ministry of Science and Technology]]","[['ORG', 'GPE', 'GPE', 'ORG', 'ORG', 'ORG', 'ORG'], ['ORG', 'GPE', 'GPE', 'ORG', 'ORG', 'ORG', 'ORG']]","[[32, 76, 94, 125, 186, 210, 255], [27, 71, 89, 120, 181, 205, 250]]","[[72, 92, 99, 184, 196, 242, 293], [67, 87, 94, 179, 191, 237, 288]]","[['Funds'], ['Funds']]"
